id,date,wp1,wp2,wp3,wp4,wp5,wp6,wp7
3883,2011100919,0.025,0.49,0.218,0.131,0.257,0.054,0.205
3884,2011100920,0.04,0.601,0.312,0.135,0.247,0.078,0.275
3885,2011100921,0.05,0.627,0.323,0.102,0.265,0.064,0.144
3886,2011100922,0.05,0.629,0.299,0.116,0.319,0.086,0.135
3887,2011100923,0.081,0.627,0.285,0.149,0.273,0.124,0.139
3888,2011101000,0.113,0.531,0.365,0.226,0.306,0.205,0.28
3889,2011101113,0.116,0.551,0.326,0.314,0.071,0.147,0.308
3890,2011101114,0.088,0.468,0.299,0.136,0.026,0.094,0.188
3891,2011101115,0.094,0.396,0.316,0.123,0,0.065,0.148
3892,2011101116,0.077,0.367,0.271,0.136,0,0.044,0.132
3893,2011101117,0.066,0.367,0.23,0.094,0.089,0.055,0.131
3894,2011101118,0.066,0.364,0.247,0.051,0.094,0.077,0.114
3895,2011101119,0.063,0.398,0.272,0,0.109,0.065,0.25
3896,2011101120,0.07,0.442,0.249,0.007,0.121,0.054,0.206
3897,2011101121,0.048,0.466,0.164,0.05,0.082,0.054,0.162
3898,2011101122,0.093,0.515,0.279,0.163,0.073,0.031,0.159
3899,2011101123,0.12,0.387,0.293,0.066,0.038,0.015,0.187
3900,2011101200,0.211,0.46,0.366,0.131,0.095,0.037,0.19
3901,2011101201,0.196,0.538,0.479,0.328,0.211,0.259,0.313
3902,2011101202,0.208,0.402,0.541,0.315,0.207,0.208,0.249
3903,2011101203,0.203,0.413,0.528,0.418,0.243,0.174,0.218
3904,2011101204,0.2,0.373,0.463,0.368,0.227,0.209,0.233
3905,2011101205,0.186,0.41,0.472,0.302,0.206,0.211,0.292
3906,2011101206,0.184,0.455,0.449,0.341,0.236,0.129,0.178
3907,2011101207,0.196,0.357,0.466,0.354,0.233,0.186,0.12
3908,2011101208,0.12,0.351,0.386,0.258,0.206,0.129,0.154
3909,2011101209,0.089,0.361,0.365,0.232,0.207,0.093,0.166
3910,2011101210,0.098,0.321,0.39,0.197,0.249,0.112,0.151
3911,2011101211,0.115,0.311,0.337,0.186,0.215,0.16,0.165
3912,2011101212,0.085,0.299,0.244,0.06,0.265,0.198,0.228
3913,2011101213,0.047,0.372,0.342,0.033,0.221,0.167,0.202
3914,2011101214,0.06,0.418,0.403,0.117,0.189,0.139,0.181
3915,2011101215,0.127,0.406,0.366,0.249,0.176,0.187,0.247
3916,2011101216,0.14,0.339,0.418,0.33,0.143,0.368,0.224
3917,2011101217,0.071,0.33,0.37,0.254,0.136,0.385,0.203
3918,2011101218,0.142,0.382,0.299,0.302,0.156,0.357,0.203
3919,2011101219,0.089,0.361,0.233,0.2,0.166,0.239,0.241
3920,2011101220,0.092,0.415,0.245,0.052,0.181,0.1,0.221
3921,2011101221,0.035,0.44,0.305,0,0.101,0.067,0.154
3922,2011101222,0.041,0.313,0.305,0.102,0.112,0.126,0.141
3923,2011101223,0.071,0.445,0.381,0.168,0.289,0.074,0.31
3924,2011101300,0.275,0.493,0.523,0.349,0.258,0.378,0.434
3925,2011101301,0.188,0.449,0.525,0.352,0.427,0.328,0.28
3926,2011101302,0.301,0.466,0.531,0.439,0.424,0.373,0.366
3927,2011101303,0.406,0.483,0.539,0.576,0.443,0.407,0.597
3928,2011101304,0.412,0.485,0.558,0.654,0.415,0.373,0.635
3929,2011101305,0.43,0.456,0.54,0.65,0.415,0.386,0.63
3930,2011101306,0.451,0.385,0.572,0.639,0.401,0.399,0.589
3931,2011101307,0.436,0.404,0.539,0.344,0.365,0.345,0.544
3932,2011101308,0.42,0.452,0.549,0.295,0.385,0.373,0.328
3933,2011101309,0.401,0.493,0.501,0.323,0.391,0.349,0.319
3934,2011101310,0.41,0.553,0.484,0.381,0.393,0.311,0.311
3935,2011101311,0.306,0.548,0.406,0.424,0.378,0.356,0.294
3936,2011101312,0.168,0.534,0.345,0.371,0.374,0.278,0.344
3937,2011101501,0.779,0.654,0.709,0.752,0.849,0.699,0.812
3938,2011101502,0.79,0.524,0.702,0.762,0.897,0.72,0.785
3939,2011101503,0.776,0.577,0.638,0.709,0.875,0.712,0.732
3940,2011101504,0.795,0.663,0.639,0.755,0.862,0.614,0.73
3941,2011101505,0.65,0.687,0.571,0.71,0.828,0.733,0.659
3942,2011101506,0.676,0.674,0.583,0.794,0.79,0.688,0.671
3943,2011101507,0.725,0.697,0.566,0.689,0.776,0.624,0.701
3944,2011101508,0.701,0.71,0.557,0.757,0.804,0.755,0.774
3945,2011101509,0.694,0.616,0.635,0.782,0.923,0.818,0.774
3946,2011101510,0.754,0.592,0.701,0.823,0.844,0.791,0.849
3947,2011101511,0.78,0.605,0.703,0.817,0.885,0.837,0.867
3948,2011101512,0.776,0.732,0.703,0.839,0.883,0.847,0.806
3949,2011101513,0.763,0.681,0.675,0.802,0.715,0.84,0.797
3950,2011101514,0.781,0.65,0.828,0.814,0.756,0.847,0.813
3951,2011101515,0.746,0.602,0.825,0.823,0.655,0.757,0.857
3952,2011101516,0.766,0.564,0.819,0.8,0.71,0.753,0.868
3953,2011101517,0.754,0.682,0.793,0.798,0.738,0.738,0.828
3954,2011101518,0.768,0.629,0.944,0.813,0.698,0.756,0.829
3955,2011101519,0.76,0.516,0.945,0.789,0.632,0.739,0.848
3956,2011101520,0.773,0.703,0.947,0.763,0.614,0.719,0.816
3957,2011101521,0.778,0.693,0.918,0.787,0.613,0.707,0.853
3958,2011101522,0.824,0.713,0.806,0.815,0.631,0.718,0.898
3959,2011101523,0.809,0.722,0.824,0.812,0.69,0.692,0.714
3960,2011101600,0.759,0.646,0.689,0.798,0.649,0.67,0.762
3961,2011101601,0.721,0.602,0.67,0.774,0.605,0.57,0.739
3962,2011101602,0.698,0.609,0.716,0.69,0.6,0.609,0.728
3963,2011101603,0.661,0.582,0.694,0.676,0.604,0.577,0.73
3964,2011101604,0.552,0.551,0.645,0.676,0.655,0.53,0.708
3965,2011101605,0.371,0.478,0.655,0.626,0.69,0.427,0.652
3966,2011101606,0.353,0.446,0.613,0.657,0.654,0.441,0.605
3967,2011101607,0.396,0.449,0.466,0.648,0.65,0.382,0.557
3968,2011101608,0.472,0.454,0.493,0.57,0.7,0.385,0.548
3969,2011101609,0.349,0.415,0.457,0.524,0.429,0.408,0.624
3970,2011101610,0.324,0.313,0.497,0.378,0.407,0.455,0.589
3971,2011101611,0.326,0.338,0.53,0.481,0.276,0.503,0.649
3972,2011101612,0.322,0.293,0.419,0.575,0.542,0.416,0.644
3973,2011101613,0.406,0.31,0.493,0.565,0.346,0.483,0.677
3974,2011101614,0.501,0.323,0.527,0.528,0.427,0.467,0.695
3975,2011101615,0.491,0.346,0.593,0.537,0.384,0.46,0.644
3976,2011101616,0.525,0.326,0.599,0.55,0.364,0.462,0.595
3977,2011101617,0.498,0.402,0.607,0.536,0.354,0.412,0.59
3978,2011101618,0.526,0.369,0.665,0.467,0.347,0.397,0.658
3979,2011101619,0.513,0.426,0.608,0.491,0.343,0.29,0.667
3980,2011101620,0.51,0.49,0.627,0.418,0.407,0.289,0.618
3981,2011101621,0.381,0.455,0.567,0.436,0.364,0.297,0.601
3982,2011101622,0.359,0.449,0.491,0.444,0.381,0.276,0.515
3983,2011101623,0.251,0.295,0.497,0.468,0.329,0.222,0.309
3984,2011101700,0.326,0.386,0.45,0.36,0.294,0.269,0.207
3985,2011101813,0.118,0.534,0.22,0.091,0.454,0.202,0.148
3986,2011101814,0.163,0.643,0.303,0.122,0.318,0.074,0.197
3987,2011101815,0.266,0.624,0.32,0.314,0.528,0.17,0.259
3988,2011101816,0.399,0.63,0.322,0.242,0.653,0.201,0.304
3989,2011101817,0.224,0.617,0.386,0.317,0.57,0.241,0.273
3990,2011101818,0.24,0.537,0.349,0.109,0.412,0.229,0.19
3991,2011101819,0.157,0.517,0.216,0.014,0.43,0.159,0.124
3992,2011101820,0.044,0.292,0.209,0.02,0.481,0.148,0.105
3993,2011101821,0.071,0.249,0.123,0,0.236,0.054,0.102
3994,2011101822,0.037,0.283,0.147,0.009,0.293,0,0
3995,2011101823,0.023,0.226,0.066,0,0.143,0.016,0.057
3996,2011101900,0,0.044,0.121,0,0.064,0.004,0.024
3997,2011101901,0.025,0.41,0.464,0.075,0.097,0.139,0.101
3998,2011101902,0.054,0.47,0.486,0.087,0.124,0.12,0.101
3999,2011101903,0.063,0.492,0.51,0.098,0.135,0.105,0.112
4000,2011101904,0.086,0.5,0.446,0.093,0.107,0.072,0.116
4001,2011101905,0.091,0.5,0.439,0.121,0.148,0.07,0.172
4002,2011101906,0.116,0.45,0.442,0.132,0.237,0.087,0.374
4003,2011101907,0.144,0.468,0.536,0.201,0.313,0.104,0.265
4004,2011101908,0.136,0.467,0.557,0.195,0.319,0.034,0.264
4005,2011101909,0.195,0.448,0.627,0.282,0.182,0.083,0.23
4006,2011101910,0.27,0.479,0.541,0.236,0.255,0.265,0.352
4007,2011101911,0.217,0.463,0.484,0.305,0.369,0.295,0.34
4008,2011101912,0.205,0.372,0.491,0.33,0.366,0.347,0.162
4009,2011101913,0.386,0.415,0.446,0.418,0.322,0.484,0.38
4010,2011101914,0.571,0.422,0.402,0.485,0.28,0.636,0.468
4011,2011101915,0.585,0.458,0.54,0.513,0.269,0.61,0.6
4012,2011101916,0.574,0.428,0.552,0.55,0.264,0.629,0.639
4013,2011101917,0.655,0.414,0.533,0.548,0.347,0.562,0.643
4014,2011101918,0.549,0.43,0.578,0.568,0.34,0.431,0.582
4015,2011101919,0.554,0.416,0.559,0.59,0.305,0.372,0.575
4016,2011101920,0.523,0.421,0.586,0.584,0.327,0.315,0.572
4017,2011101921,0.544,0.425,0.417,0.503,0.321,0.35,0.573
4018,2011101922,0.518,0.456,0.403,0.527,0.315,0.363,0.552
4019,2011101923,0.507,0.429,0.6,0.614,0.255,0.372,0.625
4020,2011102000,0.588,0.549,0.646,0.73,0.412,0.519,0.682
4021,2011102001,0.449,0.507,0.59,0.619,0.342,0.277,0.607
4022,2011102002,0.572,0.515,0.529,0.597,0.398,0.259,0.575
4023,2011102003,0.592,0.528,0.529,0.613,0.371,0.249,0.599
4024,2011102004,0.585,0.576,0.516,0.598,0.334,0.252,0.603
4025,2011102005,0.569,0.557,0.52,0.576,0.405,0.252,0.603
4026,2011102006,0.444,0.513,0.521,0.611,0.32,0.239,0.552
4027,2011102007,0.447,0.537,0.519,0.639,0.314,0.209,0.552
4028,2011102008,0.437,0.555,0.555,0.643,0.313,0.169,0.531
4029,2011102009,0.401,0.514,0.49,0.67,0.247,0.174,0.533
4030,2011102010,0.403,0.488,0.492,0.677,0.255,0.196,0.614
4031,2011102011,0.318,0.478,0.495,0.517,0.272,0.228,0.611
4032,2011102012,0.27,0.475,0.612,0.31,0.259,0.279,0.466
4033,2011102201,0.328,0.352,0.122,0.2,0.497,0.247,0.206
4034,2011102202,0.152,0.294,0.051,0.246,0.295,0.099,0.083
4035,2011102203,0.161,0.463,0.099,0,0.247,0.008,0.075
4036,2011102204,0.115,0.219,0.13,0,0.206,0,0.057
4037,2011102205,0.124,0.286,0.161,0,0.301,0,0.051
4038,2011102206,0.117,0.309,0.169,0,0.309,0,0.024
4039,2011102207,0.201,0.321,0.157,0.009,0.346,0.018,0.008
4040,2011102208,0.16,0.27,0.133,0.015,0.374,0.015,0.078
4041,2011102209,0.127,0.265,0.102,0.04,0.321,0.048,0.045
4042,2011102210,0.119,0.138,0.097,0,0.316,0.055,0.003
4043,2011102211,0.105,0.227,0.102,0,0.221,0.054,0.026
4044,2011102212,0.091,0.244,0.11,0,0.28,0.065,0.031
4045,2011102213,0.066,0.398,0.338,0.134,0.267,0.158,0.133
4046,2011102214,0.068,0.381,0.392,0.219,0.367,0.156,0.119
4047,2011102215,0.094,0.449,0.234,0.277,0.428,0.327,0.134
4048,2011102216,0.093,0.46,0.214,0.264,0.462,0.344,0.147
4049,2011102217,0.091,0.36,0.149,0.298,0.456,0.241,0.154
4050,2011102218,0.058,0.393,0.122,0.258,0.461,0.07,0.201
4051,2011102219,0.085,0.436,0.193,0.243,0.376,0.093,0.127
4052,2011102220,0.091,0.393,0.269,0.229,0.355,0.09,0.068
4053,2011102221,0.094,0.341,0.211,0.028,0.289,0.082,0.088
4054,2011102222,0.101,0.317,0.206,0.017,0.321,0.043,0
4055,2011102223,0.108,0.291,0.217,0.004,0.349,0.079,0.049
4056,2011102300,0.143,0.51,0.271,0.124,0.349,0.092,0.12
4057,2011102301,0.203,0.638,0.33,0.117,0.367,0.105,0.118
4058,2011102302,0.193,0.604,0.354,0.041,0.31,0.085,0.075
4059,2011102303,0.152,0.491,0.467,0.058,0.308,0.099,0.074
4060,2011102304,0.184,0.509,0.582,0.099,0.345,0.191,0.193
4061,2011102305,0.203,0.501,0.722,0.137,0.353,0.248,0.244
4062,2011102306,0.241,0.5,0.73,0.308,0.395,0.314,0.222
4063,2011102307,0.241,0.518,0.585,0.305,0.394,0.275,0.216
4064,2011102308,0.283,0.545,0.589,0.389,0.377,0.298,0.214
4065,2011102309,0.28,0.564,0.583,0.374,0.357,0.29,0.307
4066,2011102310,0.223,0.548,0.576,0.354,0.334,0.306,0.39
4067,2011102311,0.17,0.542,0.576,0.356,0.298,0.282,0.386
4068,2011102312,0.193,0.559,0.453,0.273,0.329,0.225,0.414
4069,2011102313,0.058,0.356,0.36,0.11,0.311,0.086,0.302
4070,2011102314,0.058,0.35,0.418,0.117,0.305,0.053,0.144
4071,2011102315,0.031,0.431,0.439,0.121,0.277,0.057,0.068
4072,2011102316,0.046,0.396,0.42,0.081,0.259,0.088,0.119
4073,2011102317,0.203,0.392,0.444,0.282,0.341,0.109,0.095
4074,2011102318,0.194,0.436,0.486,0.317,0.335,0.12,0.145
4075,2011102319,0.032,0.502,0.469,0.12,0.243,0.149,0.086
4076,2011102320,0.049,0.467,0.433,0.115,0.259,0.137,0.017
4077,2011102321,0.032,0.447,0.374,0.008,0.32,0.136,0
4078,2011102322,0.051,0.43,0.379,0.041,0.326,0.134,0
4079,2011102323,0.055,0.428,0.389,0,0.342,0.162,0.141
4080,2011102400,0.111,0.418,0.489,0.156,0.341,0.198,0.272
4081,2011102513,0.057,0.273,0.125,0.12,0.394,0.174,0.117
4082,2011102514,0.166,0.414,0.138,0.192,0.34,0.077,0.086
4083,2011102515,0.174,0.413,0.273,0.332,0.342,0.201,0.297
4084,2011102516,0.232,0.514,0.336,0.254,0.657,0.226,0.271
4085,2011102517,0.203,0.431,0.267,0.16,0.624,0.196,0.21
4086,2011102518,0.102,0.438,0.16,0.095,0.436,0.076,0.144
4087,2011102519,0.066,0.405,0.081,0,0.549,0.117,0.209
4088,2011102520,0.051,0.328,0.128,0.066,0.332,0.107,0.084
4089,2011102521,0,0.241,0.11,0.048,0.175,0.042,0.069
4090,2011102522,0,0.252,0.019,0,0.185,0.002,0
4091,2011102523,0,0.193,0.015,0,0.152,0,0.02
4092,2011102600,0.006,0.088,0.063,0.053,0.122,0.002,0
4093,2011102601,0,0.377,0.374,0.136,0.231,0.209,0.28
4094,2011102602,0.149,0.44,0.431,0.224,0.245,0.236,0.37
4095,2011102603,0.198,0.473,0.499,0.21,0.467,0.345,0.252
4096,2011102604,0.252,0.429,0.55,0.347,0.583,0.335,0.245
4097,2011102605,0.291,0.438,0.329,0.367,0.509,0.32,0.155
4098,2011102606,0.321,0.447,0.334,0.344,0.478,0.302,0.146
4099,2011102607,0.397,0.455,0.424,0.398,0.477,0.175,0.168
4100,2011102608,0.424,0.401,0.369,0.416,0.497,0.208,0.24
4101,2011102609,0.441,0.399,0.341,0.353,0.411,0.26,0.287
4102,2011102610,0.339,0.407,0.326,0.355,0.434,0.229,0.361
4103,2011102611,0.373,0.383,0.309,0.401,0.539,0.222,0.327
4104,2011102612,0.227,0.382,0.277,0.31,0.463,0.295,0.198
4105,2011102613,0.148,0.391,0.397,0.32,0.435,0.384,0.326
4106,2011102614,0.108,0.419,0.394,0.236,0.377,0.267,0.17
4107,2011102615,0.064,0.369,0.386,0.271,0.369,0.206,0.084
4108,2011102616,0.024,0.467,0.395,0.249,0.345,0.19,0.11
4109,2011102617,0.014,0.477,0.401,0.229,0.337,0.196,0.095
4110,2011102618,0.012,0.545,0.377,0.236,0.333,0.198,0.113
4111,2011102619,0.035,0.548,0.338,0.248,0.348,0.297,0.106
4112,2011102620,0.072,0.551,0.324,0.247,0.357,0.312,0.076
4113,2011102621,0.056,0.476,0.296,0.237,0.322,0.271,0.086
4114,2011102622,0.054,0.421,0.227,0.123,0.279,0.219,0.093
4115,2011102623,0.025,0.364,0.289,0.122,0.257,0.191,0.135
4116,2011102700,0.045,0.292,0.416,0.026,0.288,0.172,0.171
4117,2011102701,0,0.391,0.394,0.083,0.375,0.152,0.079
4118,2011102702,0.007,0.367,0.374,0.071,0.374,0.183,0.074
4119,2011102703,0.055,0.367,0.393,0.109,0.372,0.188,0.07
4120,2011102704,0.075,0.344,0.423,0.081,0.366,0.169,0.045
4121,2011102705,0.022,0.367,0.363,0.066,0.363,0.176,0.049
4122,2011102706,0.005,0.366,0.351,0.073,0.338,0.135,0.057
4123,2011102707,0.042,0.362,0.349,0.072,0.379,0.098,0.063
4124,2011102708,0.051,0.358,0.407,0.054,0.382,0.103,0.007
4125,2011102709,0.052,0.364,0.346,0.021,0.354,0.102,0
4126,2011102710,0.04,0.444,0.312,0.026,0.367,0.103,0
4127,2011102711,0.035,0.428,0.315,0.039,0.296,0.122,0
4128,2011102712,0.009,0.369,0.251,0.019,0.359,0.116,0
4129,2011102901,0.043,0.377,0.117,0.089,0.103,0.197,0.164
4130,2011102902,0.144,0.536,0.168,0.205,0.079,0.25,0.256
4131,2011102903,0.162,0.68,0.275,0.396,0.07,0.27,0.372
4132,2011102904,0.089,0.528,0.321,0.434,0.152,0.266,0.499
4133,2011102905,0.078,0.526,0.329,0.416,0.222,0.297,0.489
4134,2011102906,0.106,0.58,0.34,0.375,0.201,0.307,0.497
4135,2011102907,0.169,0.486,0.372,0.381,0.284,0.316,0.328
4136,2011102908,0.138,0.554,0.37,0.385,0.151,0.359,0.344
4137,2011102909,0.158,0.641,0.344,0.427,0.141,0.37,0.394
4138,2011102910,0.084,0.597,0.231,0.461,0.129,0.312,0.489
4139,2011102911,0.057,0.568,0.258,0.336,0.08,0.22,0.483
4140,2011102912,0.126,0.504,0.22,0.229,0.2,0.239,0.468
4141,2011102913,0.089,0.447,0.154,0.294,0.277,0.206,0.29
4142,2011102914,0.052,0.501,0.169,0.238,0.285,0.226,0.283
4143,2011102915,0.082,0.457,0.175,0.208,0.243,0.16,0.264
4144,2011102916,0.04,0.485,0.201,0.098,0.154,0.157,0.27
4145,2011102917,0.073,0.481,0.211,0.072,0.168,0.142,0.231
4146,2011102918,0.05,0.51,0.196,0.107,0.204,0.108,0.205
4147,2011102919,0.083,0.423,0.307,0.26,0.22,0.134,0.21
4148,2011102920,0.055,0.499,0.276,0.043,0.234,0.094,0.143
4149,2011102921,0.002,0.455,0.32,0,0.21,0.092,0.086
4150,2011102922,0.032,0.629,0.22,0.012,0.186,0.133,0.104
4151,2011102923,0.098,0.593,0.192,0.122,0.214,0.171,0.194
4152,2011103000,0.111,0.408,0.499,0.215,0.196,0.242,0.193
4153,2011103001,0.107,0.589,0.535,0.196,0.221,0.275,0.145
4154,2011103002,0.034,0.548,0.587,0.197,0.187,0.304,0.13
4155,2011103003,0.044,0.55,0.564,0.294,0.243,0.322,0.18
4156,2011103004,0.079,0.561,0.524,0.206,0.249,0.29,0.242
4157,2011103005,0.106,0.538,0.519,0.242,0.266,0.299,0.243
4158,2011103006,0.101,0.465,0.593,0.164,0.267,0.249,0.24
4159,2011103007,0.133,0.425,0.51,0.125,0.22,0.231,0.266
4160,2011103008,0.165,0.393,0.467,0.098,0.226,0.174,0.185
4161,2011103009,0.177,0.36,0.457,0.116,0.231,0.167,0.202
4162,2011103010,0.135,0.385,0.398,0.11,0.245,0.164,0.199
4163,2011103011,0.128,0.393,0.408,0.107,0.284,0.209,0.083
4164,2011103012,0.092,0.329,0.255,0.054,0.261,0.179,0.13
4165,2011103013,0.036,0.354,0.337,0.044,0.194,0.226,0.096
4166,2011103014,0.017,0.379,0.362,0.064,0.201,0.236,0.008
4167,2011103015,0.056,0.406,0.407,0.165,0.232,0.225,0
4168,2011103016,0.058,0.419,0.38,0.211,0.242,0.311,0.076
4169,2011103017,0.185,0.397,0.527,0.321,0.268,0.314,0.113
4170,2011103018,0.222,0.416,0.509,0.321,0.265,0.313,0.121
4171,2011103019,0.083,0.396,0.499,0.165,0.228,0.321,0.066
4172,2011103020,0.06,0.401,0.444,0.164,0.294,0.314,0.118
4173,2011103021,0.066,0.403,0.436,0.142,0.274,0.21,0.053
4174,2011103022,0.085,0.392,0.456,0.154,0.252,0.159,0.035
4175,2011103023,0.122,0.379,0.462,0.215,0.26,0.194,0.23
4176,2011103100,0.119,0.278,0.526,0.219,0.298,0.214,0.333
4177,2011110113,0.194,0.463,0.446,0.43,0.149,0.37,0.19
4178,2011110114,0.128,0.407,0.414,0.441,0.119,0.42,0.299
4179,2011110115,0.258,0.446,0.467,0.373,0.365,0.467,0.358
4180,2011110116,0.307,0.41,0.538,0.608,0.524,0.537,0.428
4181,2011110117,0.412,0.339,0.479,0.614,0.594,0.494,0.524
4182,2011110118,0.501,0.369,0.508,0.623,0.504,0.515,0.564
4183,2011110119,0.34,0.376,0.475,0.443,0.411,0.451,0.404
4184,2011110120,0.261,0.449,0.458,0.495,0.299,0.34,0.164
4185,2011110121,0.215,0.453,0.307,0.337,0.274,0.258,0.277
4186,2011110122,0.115,0.338,0.29,0.299,0.215,0.28,0.237
4187,2011110123,0.141,0.399,0.256,0.234,0.143,0.181,0.238
4188,2011110200,0.238,0.46,0.299,0.455,0.143,0.368,0.267
4189,2011110201,0.398,0.375,0.588,0.49,0.476,0.511,0.369
4190,2011110202,0.421,0.346,0.467,0.502,0.515,0.548,0.465
4191,2011110203,0.435,0.368,0.614,0.546,0.531,0.518,0.475
4192,2011110204,0.431,0.376,0.592,0.558,0.552,0.467,0.473
4193,2011110205,0.423,0.364,0.526,0.569,0.562,0.45,0.472
4194,2011110206,0.462,0.4,0.505,0.575,0.567,0.488,0.447
4195,2011110207,0.45,0.371,0.48,0.59,0.595,0.47,0.499
4196,2011110208,0.439,0.375,0.408,0.512,0.484,0.455,0.479
4197,2011110209,0.439,0.336,0.47,0.528,0.491,0.421,0.428
4198,2011110210,0.408,0.31,0.396,0.5,0.5,0.487,0.449
4199,2011110211,0.295,0.293,0.323,0.538,0.53,0.474,0.397
4200,2011110212,0.219,0.296,0.32,0.502,0.429,0.444,0.489
4201,2011110213,0.294,0.333,0.346,0.652,0.508,0.535,0.523
4202,2011110214,0.432,0.341,0.342,0.616,0.512,0.637,0.545
4203,2011110215,0.598,0.382,0.63,0.662,0.501,0.748,0.721
4204,2011110216,0.656,0.4,0.643,0.667,0.535,0.734,0.606
4205,2011110217,0.674,0.519,0.542,0.629,0.541,0.724,0.601
4206,2011110218,0.637,0.599,0.577,0.609,0.588,0.76,0.612
4207,2011110219,0.43,0.554,0.327,0.547,0.465,0.632,0.535
4208,2011110220,0.309,0.5,0.389,0.534,0.294,0.573,0.392
4209,2011110221,0.301,0.561,0.447,0.378,0.201,0.294,0.3
4210,2011110222,0.218,0.522,0.43,0.358,0.21,0.201,0.38
4211,2011110223,0.288,0.525,0.469,0.396,0.198,0.222,0.456
4212,2011110300,0.501,0.527,0.592,0.536,0.303,0.464,0.54
4213,2011110301,0.372,0.542,0.564,0.569,0.333,0.345,0.338
4214,2011110302,0.363,0.529,0.608,0.576,0.325,0.353,0.367
4215,2011110303,0.369,0.48,0.626,0.486,0.243,0.345,0.381
4216,2011110304,0.319,0.417,0.53,0.363,0.215,0.32,0.418
4217,2011110305,0.262,0.419,0.503,0.335,0.221,0.308,0.361
4218,2011110306,0.235,0.371,0.53,0.334,0.236,0.326,0.311
4219,2011110307,0.275,0.424,0.531,0.376,0.33,0.236,0.261
4220,2011110308,0.109,0.548,0.505,0.151,0.267,0.158,0.199
4221,2011110309,0.059,0.612,0.495,0.127,0.267,0.146,0.055
4222,2011110310,0.12,0.597,0.511,0.099,0.276,0.166,0.048
4223,2011110311,0.186,0.546,0.556,0.092,0.337,0.154,0.097
4224,2011110312,0.071,0.466,0.561,0.148,0.214,0.21,0.239
4225,2011110501,0.133,0.208,0.389,0.104,0.125,0.097,0.16
4226,2011110502,0.157,0.373,0.447,0.152,0.171,0.169,0.29
4227,2011110503,0.216,0.336,0.497,0.208,0.242,0.126,0.215
4228,2011110504,0.243,0.438,0.545,0.127,0.194,0.17,0.207
4229,2011110505,0.217,0.371,0.438,0.177,0.114,0.179,0.242
4230,2011110506,0.177,0.3,0.354,0.289,0.071,0.266,0.464
4231,2011110507,0.216,0.521,0.301,0.518,0.072,0.472,0.688
4232,2011110508,0.257,0.55,0.419,0.522,0.086,0.433,0.678
4233,2011110509,0.285,0.464,0.523,0.483,0.052,0.488,0.695
4234,2011110510,0.243,0.389,0.579,0.441,0.066,0.55,0.644
4235,2011110511,0.198,0.477,0.559,0.463,0.114,0.45,0.599
4236,2011110512,0.19,0.54,0.458,0.464,0.139,0.439,0.417
4237,2011110513,0.088,0.425,0.452,0.465,0.15,0.407,0.49
4238,2011110514,0.116,0.418,0.333,0.425,0.156,0.369,0.365
4239,2011110515,0.29,0.428,0.276,0.481,0.161,0.485,0.332
4240,2011110516,0.352,0.25,0.324,0.559,0.185,0.447,0.329
4241,2011110517,0.324,0.267,0.283,0.509,0.206,0.407,0.292
4242,2011110518,0.234,0.28,0.298,0.487,0.183,0.442,0.317
4243,2011110519,0.085,0.371,0.335,0.352,0.215,0.274,0.31
4244,2011110520,0.132,0.375,0.298,0.288,0.168,0.205,0.35
4245,2011110521,0.12,0.345,0.284,0.104,0.17,0.209,0.346
4246,2011110522,0.132,0.342,0.297,0.096,0.177,0.191,0.336
4247,2011110523,0.134,0.273,0.211,0.167,0.203,0.292,0.393
4248,2011110600,0.404,0.384,0.377,0.461,0.265,0.344,0.318
4249,2011110601,0.376,0.499,0.429,0.467,0.218,0.45,0.353
4250,2011110602,0.406,0.502,0.393,0.292,0.281,0.425,0.404
4251,2011110603,0.398,0.478,0.384,0.32,0.269,0.41,0.45
4252,2011110604,0.399,0.419,0.451,0.458,0.29,0.435,0.56
4253,2011110605,0.397,0.404,0.453,0.427,0.27,0.419,0.577
4254,2011110606,0.416,0.391,0.409,0.452,0.294,0.369,0.602
4255,2011110607,0.467,0.411,0.386,0.536,0.366,0.359,0.598
4256,2011110608,0.462,0.452,0.475,0.514,0.328,0.445,0.567
4257,2011110609,0.423,0.462,0.429,0.485,0.404,0.446,0.419
4258,2011110610,0.337,0.451,0.49,0.458,0.332,0.333,0.406
4259,2011110611,0.287,0.41,0.464,0.48,0.311,0.318,0.424
4260,2011110612,0.259,0.458,0.321,0.407,0.283,0.388,0.467
4261,2011110613,0.263,0.376,0.328,0.477,0.329,0.306,0.253
4262,2011110614,0.368,0.324,0.388,0.463,0.377,0.247,0.396
4263,2011110615,0.504,0.378,0.515,0.517,0.414,0.332,0.509
4264,2011110616,0.536,0.336,0.491,0.549,0.391,0.388,0.586
4265,2011110617,0.511,0.381,0.439,0.532,0.419,0.405,0.577
4266,2011110618,0.404,0.468,0.519,0.524,0.35,0.386,0.455
4267,2011110619,0.342,0.498,0.418,0.438,0.345,0.258,0.358
4268,2011110620,0.233,0.507,0.38,0.374,0.301,0.187,0.16
4269,2011110621,0.242,0.49,0.365,0.318,0.319,0.129,0.148
4270,2011110622,0.27,0.346,0.363,0.34,0.334,0.156,0.158
4271,2011110623,0.263,0.357,0.364,0.367,0.392,0.192,0.164
4272,2011110700,0.428,0.361,0.383,0.4,0.425,0.28,0.417
